Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE,Score
23-02-2021,MID00299,flirt_fnmoco.nii.gz,0.5383621454238892,24.24852180480957,0.6054700016975403,0.010896950028836727,0.36553850769996643,0.008945115743139593,0.00384390308380005,5.447808517818588e-07,1055.9642946021495,1158.281982421875,2
23-02-2021,MID00299,flirt_nomoco.nii.gz,0.5910558700561523,24.877893447875977,0.6410748362541199,0.013488217256963253,0.35026177763938904,0.008867167060847366,0.004718656896810544,6.945259630917029e-07,1052.2472238221767,1147.9356689453125,2
23-02-2021,MID00299,flirt_ref.nii.gz,1.0,inf,1.0,0.9999998807907104,0.0,0.009051447922390508,0.00015315661845922914,2.3940800620992807e-08,1249.4957197618685,1419.565185546875,4
23-02-2021,MID00299,flirt_tclmoco.nii.gz,0.5050361752510071,22.932632446289062,0.703953742980957,0.016729755327105522,0.38577714562416077,0.0085924785760482,0.004387211826301611,5.625670994609713e-07,1060.9906396910455,1156.4783935546875,2
23-02-2021,MID00299,flirt_tclmocos.nii.gz,0.5055810213088989,22.72199249267578,0.6463518738746643,0.012845401652157307,0.3888850212097168,0.008547195939956464,0.004161868716745175,5.318281776797298e-07,1051.0436234371782,1157.41455078125,2
23-11-2020,MID00384,flirt_fnWMmoco.nii.gz,0.9782741069793701,39.729610443115234,0.6642892956733704,3.886296326527372e-06,0.16876502335071564,0.00823119815716395,0.0001927149370767823,2.7213967782372703e-08,1233.2113729889659,1419.565673828125,4
23-11-2020,MID00384,flirt_fnmoco.nii.gz,0.9731124639511108,40.50655746459961,0.6642943620681763,6.108856476227942e-12,0.17651495337486267,0.008227105425336412,0.00020819761403309463,2.905931101924691e-08,1241.8684355654125,1419.5655517578125,4
23-11-2020,MID00384,flirt_nomoco.nii.gz,1.0,inf,1.0,0.9999997615814209,0.0,0.008066030913984118,0.0007012547736026453,9.8810324049317e-08,1240.1477129563254,1246.003173828125,Not Found
23-11-2020,MID00384,flirt_ref.nii.gz,1.0,inf,1.0,0.9999997615814209,0.0,0.008066030913984118,0.0007012547736026453,9.8810324049317e-08,1240.1477129563254,1246.003173828125,4
23-11-2020,MID00384,flirt_tclmoco.nii.gz,0.9665126204490662,35.840633392333984,0.8999565839767456,0.21082040667533875,0.17690376937389374,0.008119764685258402,0.001038689717337067,1.4656200013925178e-07,1230.4631069920456,1230.79052734375,4
23-11-2020,MID00384,flirt_tclmocos.nii.gz,0.9736056923866272,36.5068244934082,0.6642816066741943,6.108856476227942e-12,0.16778768599033356,0.008062865534080943,0.00018193352112115318,2.580340695925255e-08,1233.1835661862078,1419.565673828125,4
23-11-2020,MID00385,flirt_fnWMmoco.nii.gz,0.6627474427223206,27.789173126220703,0.8787820339202881,0.03055424429476261,0.29710817337036133,0.0073850334786119635,0.002574093912588704,3.462826779543238e-07,1120.521102904362,1163.587646484375,2
23-11-2020,MID00385,flirt_fnmoco.nii.gz,0.6722065806388855,28.036827087402344,0.8889628052711487,0.030611708760261536,0.284278929233551,0.007468421312734902,0.0026438402468234516,3.6113001337674834e-07,1120.8982690146502,1167.699462890625,2
23-11-2020,MID00385,flirt_nomoco.nii.gz,0.7070477604866028,27.95421600341797,0.8712776899337769,0.031112568452954292,0.2629627287387848,0.007410176765790622,0.0025138838237898117,3.5560995509551153e-07,1111.048322654456,1159.9677734375,2
