Sbj,Acq,File,SSIM,PSNR,AES,TG,NGS,GE,IE,Score
20-11-2020,MID00305,flirt_nomoco.nii.gz,1.0,0.0,0.04934278841655241,84.96876304812011,0.0005323840548092974,439.7616395599126,552.8136214288054,Not Found
20-11-2020,MID00305,flirt_ref.nii.gz,1.0,0.0,0.04934278841655241,84.96876304812011,0.0005323840548092974,439.7616395599126,552.8136214288054,4
20-11-2020,MID00305,flirt_fnmoco.nii.gz,0.9994599283879013,44.45672662736929,0.04953603544055529,85.50747801627952,0.0005330946227163358,439.30904140337026,552.7357668893153,4
20-11-2020,MID00305,flirt_fnWMmoco.nii.gz,0.999540615362379,45.270719583780554,0.04923170931207842,85.47370340795018,0.0005339708213447353,439.36018244864545,552.7253524519673,4
20-11-2020,MID00306,flirt_tclmoco.nii.gz,0.9628600734139396,28.78393511739234,0.0423428268592353,69.55432039672617,0.00047677179668227014,458.8780066924681,562.6805853156466,2
20-11-2020,MID00306,flirt_tclmocos.nii.gz,0.9630937626364298,28.83541080965862,0.04267298964887315,68.95534683771278,0.0004812679865167641,458.4216798563786,562.6975519996229,2
20-11-2020,MID00306,flirt_nomoco.nii.gz,0.9450577938960896,28.255454985563738,0.040573721638369004,65.09469550084836,0.0004978404253652336,462.76834176588125,562.2270104012457,2
20-11-2020,MID00306,flirt_ref.nii.gz,1.0,0.0,0.04934278841655241,84.96876304812011,0.0005323840548092974,439.7616395599126,552.8136214288054,4
20-11-2020,MID00306,flirt_fnmoco.nii.gz,0.9546658685943155,28.80230586444415,0.04133015502603858,62.145894082393255,0.0005228680203343168,459.12688255934376,562.4593827915096,2
20-11-2020,MID00306,flirt_fnWMmoco.nii.gz,0.9552026779020873,28.745266460186404,0.04184571146282163,64.73170793134831,0.0005071530269939646,459.8899532733626,563.0905506782474,2
20-11-2020,MID00308,flirt_tclmoco.nii.gz,0.9809524500416238,31.752960774580508,0.0429914370471672,67.56293475227262,0.0005242265378175658,446.30615227777207,557.6178599423312,3
20-11-2020,MID00308,flirt_tclmocos.nii.gz,0.9816826453781194,31.806247937987912,0.04281175582541627,67.42219549680188,0.0005383674964895282,446.28638906697455,557.3561429185988,3
20-11-2020,MID00308,flirt_nomoco.nii.gz,0.9523686984245705,28.433319249176023,0.03999738555069264,64.05693510608094,0.0005054860142373538,452.61021109339526,557.3504094536149,2
20-11-2020,MID00308,flirt_ref.nii.gz,1.0,0.0,0.04934278841655241,84.96876304812011,0.0005323840548092974,439.7616395599126,552.8136214288054,4
20-11-2020,MID00308,flirt_fnmoco.nii.gz,0.9719701754371669,30.508240792486106,0.042348439558582765,67.56172590677235,0.0005102450883878031,451.50749414112227,556.7525975183602,2
20-11-2020,MID00308,flirt_fnWMmoco.nii.gz,0.9751826272759543,31.21006096188102,0.0425577396812992,67.21973935066688,0.0005038945710083454,449.06089968537344,557.2270806327845,2
20-11-2020,MID00309,flirt_tclmoco.nii.gz,0.9821846378731556,30.59825130943201,0.0438603456794338,73.18563241124627,0.0005061809523118175,447.65498932214723,556.9175312566854,3
20-11-2020,MID00309,flirt_tclmocos.nii.gz,0.9826470770973617,30.6450939545582,0.04402193201176748,71.98481046450583,0.0005132872000094644,448.4078727916478,556.9811293744926,3
20-11-2020,MID00309,flirt_nomoco.nii.gz,0.9373388747780993,25.757811285285058,0.03959419228392321,62.1505612384831,0.0004859351219360708,448.3427268996877,559.0472300213108,1
20-11-2020,MID00309,flirt_ref.nii.gz,1.0,0.0,0.04934278841655241,84.96876304812011,0.0005323840548092974,439.7616395599126,552.8136214288054,4
20-11-2020,MID00309,flirt_fnmoco.nii.gz,0.9680285026913696,28.906370881881543,0.041240202256178166,65.98464958897152,0.0004917396926579989,450.43512029749377,558.1434060237164,2
20-11-2020,MID00309,flirt_fnWMmoco.nii.gz,0.9728173763100112,29.444096924380418,0.042430713930164114,69.67683764496545,0.0004883457408084859,450.7643414223396,557.5844369255097,2
23-02-2021,MID00296,flirt_tclmoco.nii.gz,0.9936998285737363,34.94187414455479,0.04496316649008435,79.09802714524453,0.0006331458287678994,434.4971363505929,538.5111536641135,3
23-02-2021,MID00296,flirt_tclmocos.nii.gz,0.994863045305902,35.85193328699221,0.04668917102798845,79.7428307736607,0.0006624735411083812,433.31468437271815,537.886283259636,4
23-02-2021,MID00296,flirt_nomoco.nii.gz,1.0,0.0,0.04888042935512799,88.36152373745792,0.0006972584969732682,431.9405060163189,536.2504812522332,Not Found
23-02-2021,MID00296,flirt_ref.nii.gz,1.0,0.0,0.04888042935512799,88.36152373745792,0.0006972584969732682,431.9405060163189,536.2504812522332,4
23-02-2021,MID00296,flirt_fnmoco.nii.gz,0.9993234784309016,45.894752719588354,0.04907645201045079,89.4013278695419,0.0006982434346162269,432.1377584968778,535.7334083690826,4
23-02-2021,MID00296,flirt_fnWMmoco.nii.gz,0.9993218194701051,46.14700232696198,0.04914172288895125,89.39855320276912,0.0006977029499265317,432.0738885075045,535.7338595284644,4
23-02-2021,MID00297,flirt_tclmoco.nii.gz,0.9721592870177946,30.479917057937328,0.04084351814155507,67.63336000064821,0.0006338848713800822,440.643522989493,539.3333221313918,2
23-02-2021,MID00297,flirt_tclmocos.nii.gz,0.9738673653375716,30.43653222983444,0.04073798802852893,67.39888633289219,0.0006309002752953568,440.89448383343665,539.499007101535,2
23-02-2021,MID00297,flirt_nomoco.nii.gz,0.9632969477063097,29.549410207610038,0.039742507215407334,62.85827601856003,0.0006635191091029061,436.9509230677029,539.782420787777,2
23-02-2021,MID00297,flirt_ref.nii.gz,1.0,0.0,0.04888042935512799,88.36152373745792,0.0006972584969732682,431.9405060163189,536.2504812522332,5
23-02-2021,MID00297,flirt_fnmoco.nii.gz,0.9703941299190788,30.020316697908488,0.040191997278645586,64.64094263618144,0.0006466479941551576,438.9543982021629,539.839206298207,2
23-02-2021,MID00297,flirt_fnWMmoco.nii.gz,0.9702508969734124,29.93922803588226,0.04015702943526409,64.71425877802344,0.0006504935130617091,439.0453183749391,540.1801823470705,2
23-02-2021,MID00299,flirt_tclmoco.nii.gz,0.9653472632574576,29.821462596756145,0.03938824461464057,65.334218832809,0.0006122914469931946,441.816045096184,541.525996092339,2
23-02-2021,MID00299,flirt_tclmocos.nii.gz,0.9668287236942272,29.76547529216068,0.03942076717386453,65.45333402299808,0.0006098524422086929,441.88360060712034,541.8390251632846,2
23-02-2021,MID00299,flirt_nomoco.nii.gz,0.9596532120018084,28.962603756385242,0.03882961941051072,64.208022739229,0.0006237899500201816,440.46741003596816,542.2696105089757,2
23-02-2021,MID00299,flirt_ref.nii.gz,1.0,0.0,0.04888042935512799,88.36152373745792,0.0006972584969732682,431.9405060163189,536.2504812522332,4
23-02-2021,MID00299,flirt_fnmoco.nii.gz,0.9641321473246491,29.532549206947007,0.03996393926348463,63.78242923582238,0.0006269607373291857,439.63590639288776,542.182270902872,2
23-02-2021,MID00299,flirt_fnWMmoco.nii.gz,0.9642209426157723,29.4751299075576,0.04008286891151646,64.04335919888808,0.0006262528292553304,439.64916539902197,542.3058500703207,2
23-11-2020,MID00384,flirt_tclmoco.nii.gz,0.9958200326196166,35.38650148480401,0.04235363619001234,74.02279021409193,0.0004940697726714785,446.8798115054525,566.0098464845158,4
23-11-2020,MID00384,flirt_tclmocos.nii.gz,0.9969329064419964,37.08676066399899,0.042197322859040154,74.34011301600029,0.0004949464034200233,446.08875949233254,565.8198475851309,4
23-11-2020,MID00384,flirt_nomoco.nii.gz,1.0,0.0,0.04257614857194705,78.1717475342094,0.00048722398874146203,446.8416520333599,565.5913403867405,Not Found
23-11-2020,MID00384,flirt_ref.nii.gz,1.0,0.0,0.04257614857194705,78.1717475342094,0.00048722398874146203,446.8416520333599,565.5913403867405,4
23-11-2020,MID00384,flirt_fnmoco.nii.gz,0.9987198312228188,38.99104194438972,0.04297170812733457,77.45519373289292,0.0004963154945329212,445.38991450730146,565.0093153575026,4
23-11-2020,MID00384,flirt_fnWMmoco.nii.gz,0.9987239485299483,39.57435213116498,0.042599011888161356,75.56869795023938,0.0004990407047698843,445.74215941747934,565.6708561237309,4
23-11-2020,MID00385,flirt_tclmoco.nii.gz,0.9673037893151097,27.81706253253191,0.038384388278993875,65.3065588259714,0.0004572619713498207,454.92381179276924,570.957156969618,2
23-11-2020,MID00385,flirt_tclmocos.nii.gz,0.9685577958639842,27.862561283149173,0.03803980500058458,63.77623629234626,0.00045675731380580823,454.3320923750941,570.5500130634888,2
23-11-2020,MID00385,flirt_nomoco.nii.gz,0.9627327183970416,27.2348447394149,0.0375074559113125,64.49249808967976,0.0004670113161396532,453.81097757582467,572.4599455146463,2
23-11-2020,MID00385,flirt_ref.nii.gz,1.0,0.0,0.04257614857194705,78.1717475342094,0.00048722398874146203,446.8416520333599,565.5913403867405,4
23-11-2020,MID00385,flirt_fnmoco.nii.gz,0.9672391143822813,28.208430716862875,0.03872249689983154,65.14432083741903,0.0004594208139574069,450.59722962710026,571.370689587936,2
23-11-2020,MID00385,flirt_fnWMmoco.nii.gz,0.9681497008341049,28.27636965152068,0.038642464294369405,65.33519347329933,0.000465563666204982,450.6762036768291,571.3002860416843,2
23-11-2020,MID00387,flirt_tclmoco.nii.gz,0.978376180484915,28.023357869849974,0.039074915094750896,67.54577958856962,0.0004792536444297442,448.89086202957395,569.5714286441859,3
23-11-2020,MID00387,flirt_tclmocos.nii.gz,0.9787179206024386,28.011952208046257,0.03882117266573089,67.55870309292577,0.0004770008663306436,448.98530376926294,569.6503307466038,3
23-11-2020,MID00387,flirt_nomoco.nii.gz,0.943707789091338,24.02716833395877,0.03732792127329196,64.40389845400104,0.0005047251399758534,444.52360161721003,573.1210355939513,2
23-11-2020,MID00387,flirt_ref.nii.gz,1.0,0.0,0.04257614857194705,78.1717475342094,0.00048722398874146203,446.8416520333599,565.5913403867405,4
