Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE
25-02-2021,MID00475,flirt_nomoco.nii.gz,0.9276013970375061,21.094938416526162,0.9671093225479126,0.24486418068408966,0.0902366042137146,0.010980262576410488,2.8389469536168805,0.0006059665646714569,424.50510051962743,554.0332641601562
25-02-2021,MID00475,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.012620728992916783,4.001710851021025,0.0006144615648856803,408.56678692778723,549.9564819335938
25-02-2021,MID00475,flirt_fnmoco.nii.gz,0.9468080997467041,23.18576335722971,0.9737982153892517,0.29061511158943176,0.07755811512470245,0.011566101046298112,3.3269644875470394,0.0005923472878175297,425.5855828106923,554.5507202148438
25-02-2021,MID00475,flirt_fnWMmoco.nii.gz,0.9472730755805969,23.106877028986936,0.9737772345542908,0.2885236442089081,0.07875275611877441,0.01172508755973963,3.3691524662947674,0.0005829956333754994,425.2858449444677,554.5406494140625
25-02-2021,MID00476,flirt_tclmoco.nii.gz,0.9201041460037231,19.475198582038423,0.9625719785690308,0.23711639642715454,0.09869963675737381,0.010877395577830887,2.8523256023213333,0.0004713024754208798,433.6335580696097,555.7064819335938
25-02-2021,MID00476,flirt_tclmocos.nii.gz,0.9202814698219299,19.865994272422437,0.9628944396972656,0.24308504164218903,0.09671877324581146,0.010912387317376888,2.912224044292697,0.00046989415209114285,434.27804623146574,555.98974609375
25-02-2021,MID00476,flirt_nomoco.nii.gz,0.9336429238319397,21.897568549758162,0.9690225124359131,0.2703447937965393,0.0879090279340744,0.011266037177305245,2.933482747559661,0.0005910816285090287,422.5350057015926,557.1537475585938
25-02-2021,MID00476,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.012620728992916783,4.001710851021025,0.0006144615648856803,408.56678692778723,549.9564819335938
25-02-2021,MID00476,flirt_fnmoco.nii.gz,0.9375689029693604,22.36469778429418,0.970910906791687,0.2854827046394348,0.08798012882471085,0.011246983024550228,3.126392088388672,0.0005709464286711481,428.4350743203337,556.604248046875
25-02-2021,MID00476,flirt_fnWMmoco.nii.gz,0.9382544755935669,22.31731443859904,0.9712327718734741,0.28652405738830566,0.08699676394462585,0.01143770527945815,3.1888392857303414,0.0005509071723648418,427.4456673540193,556.7413940429688
25-02-2021,MID00478,flirt_tclmoco.nii.gz,0.9688404202461243,25.850663156989068,0.9828540086746216,0.3942643105983734,0.058631494641304016,0.011858319195778134,3.4120828601961564,0.0005646117825018098,418.34294799042806,553.441162109375
25-02-2021,MID00478,flirt_tclmocos.nii.gz,0.9695882797241211,26.220245202728734,0.9836094975471497,0.39951348304748535,0.05471186712384224,0.011710158684435427,3.3685563228571582,0.0005880522176233315,417.0930502784222,553.3507690429688
25-02-2021,MID00478,flirt_nomoco.nii.gz,0.9629507660865784,25.439290664454383,0.9796372056007385,0.35997268557548523,0.06609468907117844,0.011632412073942198,3.1733882734936323,0.0006083113090166605,417.2407358289371,553.3394775390625
25-02-2021,MID00478,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.012620728992916783,4.001710851021025,0.0006144615648856803,408.56678692778723,549.9564819335938
25-02-2021,MID00478,flirt_fnmoco.nii.gz,0.9698885679244995,26.43180772218789,0.9840924143791199,0.3957066237926483,0.05101955682039261,0.011771544715835856,3.3687461030687755,0.0006056917113209456,415.0948701655664,553.000732421875
25-02-2021,MID00478,flirt_fnWMmoco.nii.gz,0.970637321472168,26.58275394710749,0.9846065044403076,0.3993958830833435,0.05073700472712517,0.01181890185710771,3.3786661692529165,0.0006032069213431111,414.9868053691154,553.0432739257812
25-11-2020,MID00017,flirt_tclmoco.nii.gz,0.9957443475723267,31.594466969223394,0.9945874214172363,0.5816931128501892,0.010752713307738304,0.011040056705099246,3.5704313939600336,0.0004079600229760062,479.18207031675894,620.4801635742188
25-11-2020,MID00017,flirt_tclmocos.nii.gz,0.9962361454963684,32.30742665711527,0.995246410369873,0.5971335768699646,0.01037543173879385,0.011002144741520078,3.619722033164776,0.0004081500934429144,479.5175882516193,620.3779907226562
25-11-2020,MID00017,flirt_nomoco.nii.gz,1.0,0.0,1.0,1.0,0.0,0.011099992500998966,3.629159010187734,0.0004199146730041625,479.1888643706503,619.8555297851562
25-11-2020,MID00017,flirt_ref.nii.gz,1.0,0.0,1.0,1.0,0.0,0.011099992500998966,3.629159010187734,0.0004199146730041625,479.1888643706503,619.8555297851562
25-11-2020,MID00017,flirt_fnmoco.nii.gz,0.999261200428009,40.9328881263681,0.9993147253990173,0.8090024590492249,0.0013236464001238346,0.011170110557665052,3.6412379792990714,0.00041948677131129126,478.7697402144079,619.8118896484375
25-11-2020,MID00017,flirt_fnWMmoco.nii.gz,0.9992812871932983,41.030546025284536,0.999428927898407,0.812301516532898,0.0016208956949412823,0.011147238331860588,3.578895097549641,0.00041935986584562806,478.64448398549627,619.9948120117188
